Unnamed: 0,Title,Organization,Skills,Ratings,Review counts,Metadata,input_text,target_text
395,Bioinformatics,University of California San Diego," Bioinformatics, Algorithms, Computer Programming, Probability & Statistics, Computational Thinking, Computational Logic, Python Programming, Theoretical Computer Science, Critical Thinking, Graph Theory, Problem Solving, General Statistics",4.3,4.3(1.2K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Bioinformatics, Algorithms, Computer Programming, Probability & Statistics, Computational Thinking, Computational Logic, Python Programming, Theoretical Computer Science, Critical Thinking, Graph Theory, Problem Solving, General Statistics",Course title: Bioinformatics
315,Understanding Research Methods,University of London," Planning, Writing",4.6,4.6(7.1K reviews),Mixed · Course · 1 - 4 Weeks,"Course skills:  Planning, Writing",Course title: Understanding Research Methods
151,"TESOL Certificate, Part 1: Teach English Now!",Arizona State University," Human Learning, Planning, Strategy, Mergers & Acquisitions",4.9,4.9(17K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Human Learning, Planning, Strategy, Mergers & Acquisitions","Course title: TESOL Certificate, Part 1: Teach English Now!"
171,Artificial Intelligence in Marketing,University of Virginia," Digital Marketing, Marketing, Algorithms, Customer Relationship Management, Market Analysis, Strategy, Machine Learning Software, Marketing Management, Network Analysis, Product Strategy",4.5,4.5(161 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Digital Marketing, Marketing, Algorithms, Customer Relationship Management, Market Analysis, Strategy, Machine Learning Software, Marketing Management, Network Analysis, Product Strategy",Course title: Artificial Intelligence in Marketing
233,Calculus for Machine Learning and Data Science,DeepLearning.AI," Machine Learning, Calculus, Differential Equations, Mathematics, Machine Learning Algorithms, Regression, Algebra, Algorithms, Artificial Neural Networks",4.8,4.8(445 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Machine Learning, Calculus, Differential Equations, Mathematics, Machine Learning Algorithms, Regression, Algebra, Algorithms, Artificial Neural Networks",Course title: Calculus for Machine Learning and Data Science
307,Google UX Design (DE),Google," Design and Product, User Experience Design, User Experience",4.4,4.4(38 reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Design and Product, User Experience Design, User Experience",Course title: Google UX Design (DE)
604,Reliable Cloud Infrastructure: Design and Process em Português Brasileiro,Google Cloud," Cloud Computing, Computer Architecture, Google Cloud Platform, Cloud Platforms, Software Architecture, Web Development, Cloud Load Balancing, Cloud Storage, DevOps, Full-Stack Web Development",4.7,4.7(127 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Computer Architecture, Google Cloud Platform, Cloud Platforms, Software Architecture, Web Development, Cloud Load Balancing, Cloud Storage, DevOps, Full-Stack Web Development",Course title: Reliable Cloud Infrastructure: Design and Process em Português Brasileiro
164,Regulatory Compliance,University of Pennsylvania," Regulations and Compliance, Critical Thinking, Leadership and Management, Organizational Development, Risk Management, Strategy and Operations, Strategy, Employee Relations, Finance, Audit, Business Process Management, Communication, Accounting, Financial Accounting, Operations Management, People Management, Brand Management, Data Management",4.8,4.8(2.1K reviews),Intermediate · Specialization · 3 - 6 Months,"Course skills:  Regulations and Compliance, Critical Thinking, Leadership and Management, Organizational Development, Risk Management, Strategy and Operations, Strategy, Employee Relations, Finance, Audit, Business Process Management, Communication, Accounting, Financial Accounting, Operations Management, People Management, Brand Management, Data Management",Course title: Regulatory Compliance
318,Social Media Marketing,Northwestern University," Marketing, Social Media, Communication, Digital Marketing, Media Strategy & Planning, Market Research, Strategy, Marketing Management, Brand Management, Advertising, Customer Analysis, Entrepreneurship, Decision Making, Market Analysis, Research and Design, People Management, Persona Research",4.6,4.6(5.3K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Marketing, Social Media, Communication, Digital Marketing, Media Strategy & Planning, Market Research, Strategy, Marketing Management, Brand Management, Advertising, Customer Analysis, Entrepreneurship, Decision Making, Market Analysis, Research and Design, People Management, Persona Research",Course title: Social Media Marketing
136,What is Data Science?,IBM," Data Science, Data Mining, Big Data, Data Analysis, Deep Learning, Machine Learning, Regression, Writing",4.7,4.7(67K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Data Science, Data Mining, Big Data, Data Analysis, Deep Learning, Machine Learning, Regression, Writing",Course title: What is Data Science?
440,Ciclo completo del desarrollo de un proyecto de Data Science,Coursera Project Network, Machine Learning,4.8,4.8(32 reviews),Beginner · Guided Project · Less Than 2 Hours,Course skills:  Machine Learning,Course title: Ciclo completo del desarrollo de un proyecto de Data Science
197,U.S. Federal Taxation,University of Illinois at Urbana-Champaign," Taxes, Accounting, Financial Accounting, Finance, Critical Thinking, General Accounting, Regulations and Compliance, Financial Analysis, Corporate Accouting, Generally Accepted Accounting Principles (GAAP), Problem Solving, Benefits",4.8,4.8(831 reviews),Intermediate · Specialization · 3 - 6 Months,"Course skills:  Taxes, Accounting, Financial Accounting, Finance, Critical Thinking, General Accounting, Regulations and Compliance, Financial Analysis, Corporate Accouting, Generally Accepted Accounting Principles (GAAP), Problem Solving, Benefits",Course title: U.S. Federal Taxation
612,Essential Cloud Infrastructure: Core Services em Português Brasileiro,Google Cloud," Cloud Computing, Google Cloud Platform",4.7,4.7(146 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Google Cloud Platform",Course title: Essential Cloud Infrastructure: Core Services em Português Brasileiro
258,Applied Machine Learning in Python,University of Michigan," Algorithms, Machine Learning, Machine Learning Algorithms, Python Programming, Applied Machine Learning, Statistical Machine Learning, Data Analysis, Regression, Human Learning, Statistical Programming, Computer Programming",4.6,4.6(8.4K reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Algorithms, Machine Learning, Machine Learning Algorithms, Python Programming, Applied Machine Learning, Statistical Machine Learning, Data Analysis, Regression, Human Learning, Statistical Programming, Computer Programming",Course title: Applied Machine Learning in Python
232,"Food Sustainability, Mindful Eating, and Healthy Cooking",Stanford University, Leadership and Management,4.8,4.8(434 reviews),Beginner · Specialization · 1 - 3 Months,Course skills:  Leadership and Management,"Course title: Food Sustainability, Mindful Eating, and Healthy Cooking"
115,Learn SQL Basics for Data Science,"University of California, Davis"," Databases, SQL, Data Management, Data Analysis, Big Data, Data Model, Exploratory Data Analysis, Database Administration, Problem Solving, Database Design, Business Analysis, Database Application, Extract, Transform, Load, Critical Thinking, Apache, Data Architecture, Customer Analysis, Distributed Computing Architecture, Data Science",4.6,4.6(17K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Databases, SQL, Data Management, Data Analysis, Big Data, Data Model, Exploratory Data Analysis, Database Administration, Problem Solving, Database Design, Business Analysis, Database Application, Extract, Transform, Load, Critical Thinking, Apache, Data Architecture, Customer Analysis, Distributed Computing Architecture, Data Science",Course title: Learn SQL Basics for Data Science
120,Construction Management,Columbia University," Project Management, Leadership and Management, Strategy and Operations, Planning, Estimation, Operations Management, Budget Management, Accounting, Decision Making, Finance, Cost Accounting, Critical Thinking, Financial Accounting, Performance Management, Strategy, Financial Analysis, Investment Management, Financial Management, Process Analysis, Risk Management, Computational Thinking, Computational Logic, Statistical Visualization, Collaboration, Innovation, Change Management, Business Transformation, Supply Chain and Logistics, Feature Engineering, Entrepreneurship",4.7,4.7(8.1K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Project Management, Leadership and Management, Strategy and Operations, Planning, Estimation, Operations Management, Budget Management, Accounting, Decision Making, Finance, Cost Accounting, Critical Thinking, Financial Accounting, Performance Management, Strategy, Financial Analysis, Investment Management, Financial Management, Process Analysis, Risk Management, Computational Thinking, Computational Logic, Statistical Visualization, Collaboration, Innovation, Change Management, Business Transformation, Supply Chain and Logistics, Feature Engineering, Entrepreneurship",Course title: Construction Management
731,Security Operations,ISC2," Computer Security Incident Management, Risk Management, Cryptography",4.5,4.5(47 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Computer Security Incident Management, Risk Management, Cryptography",Course title: Security Operations
697,Finanças Orientada a Dados,Fundação Instituto de Administração," Leadership and Management, Strategy, Communication, Data Management, Databases, Strategy and Operations, Cloud Computing, Entrepreneurship, Finance, Network Security",4.4,4.4(14 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Leadership and Management, Strategy, Communication, Data Management, Databases, Strategy and Operations, Cloud Computing, Entrepreneurship, Finance, Network Security",Course title: Finanças Orientada a Dados
398,Exploratory Data Analysis With Python and Pandas,Coursera Project Network," Data Analysis, Exploratory Data Analysis, Python Programming",4.5,4.5(395 reviews),Beginner · Guided Project · Less Than 2 Hours,"Course skills:  Data Analysis, Exploratory Data Analysis, Python Programming",Course title: Exploratory Data Analysis With Python and Pandas
411,Julia for Beginners in Data Science,Coursera Project Network," Data Analysis, Exploratory Data Analysis, Data Science",4.4,4.4(47 reviews),Beginner · Guided Project · Less Than 2 Hours,"Course skills:  Data Analysis, Exploratory Data Analysis, Data Science",Course title: Julia for Beginners in Data Science
